Actual,Predicted
39,34.40803
38,36.44435
18,18.304838
38,36.44435
38,34.40803
13,19.1165
33,21.185024
13,19.602232
15,19.85199
13,18.265121
26,23.991789
85,23.991789
15,23.991789
20,19.358128
24,22.280884
40,25.21213
15,25.21213
16,22.757175
17,25.776386
11,23.301937
100,22.770416
80,25.058313
22,19.871904
11,19.871904
12,24.818172
23,19.792496
12,16.381605
12,23.834078
11,18.912441
20,21.569324
18,23.991789
50,24.073805
50,25.10553
22,23.612007
12,25.18298
74,29.240362
19,21.37882
43,24.735968
20,24.735968
12,21.88152
12,18.763025
15,22.557339
30,30.397543
13,30.002111
15,22.328028
24,21.119917
24,21.330559
24,22.851921
19,20.697222
25,23.081718
31,26.983877
12,17.31808
50,31.310287
36,23.114813
11,26.509348
39,25.657074
57,28.034145
30,25.058313
20,23.045877
20,22.770416
19,23.202461
18,23.202461
12,23.114576
100,28.546368
100,28.546368
16,25.004524
17,22.452606
12,25.968277
11,17.156303
12,28.530283
11,18.272873
43,25.927563
43,31.310287
43,28.419966
19,28.561913
23,27.70327
44,28.561913
17,22.117147
24,18.694212
44,25.986313
20,22.117147
98,24.190914
44,27.325775
12,21.880507
56,26.643616
12,17.23152
50,19.223562
44,21.1135
18,21.622751
12,26.141232
40,19.791311
20,28.847342
11,19.065928
13,18.546854
34,21.170683
16,21.331379
30,18.694212
47,21.879126
18,22.839226
30,21.251005
15,19.192644
60,22.839226
14,19.039757
35,25.443272
21,23.699072
27,26.747702
35,25.631525
12,23.817997
27,19.946074
12,25.518282
23,25.086267
11,19.223562
33,21.810139
20,22.171143
19,26.141232
40,22.91372
100,26.141232
30,22.121557
12,18.694212
15,25.986313
100,25.986313
22,22.419327
11,21.895195
15,22.260529
17,22.260529
100,27.325775
18,19.674023
58,29.35395
100,29.35395
12,20.11549
12,19.0059
40,25.631525
13,18.420822
25,25.518282
25,23.751732
12,16.12621
19,18.147188
27,21.879126
14,23.79914
11,25.295097
24,22.087885
14,22.305687
38,22.467255
38,23.832273
13,21.810139
60,21.02637
12,17.934315
12,17.352625
38,21.389809
26,27.62726
12,23.143324
50,36.274616
50,29.979147
50,22.191236
12,21.293762
12,22.54878
14,22.259047
17,21.346941
12,21.307209
14,17.90767
20,16.900942
12,19.084301
23,20.005816
37,19.330412
51,27.663757
28,23.395092
15,25.239428
12,19.390217
11,20.786156
20,21.473232
27,20.065884
20,18.10054
15,23.78775
43,22.89988
21,25.030098
15,20.962248
30,23.899977
14,21.248114
100,25.268196
12,27.065735
60,25.41838
12,20.342236
12,19.937145
11,14.1260805
21,23.935854
36,21.855856
11,21.196192
20,20.83423
13,20.26374
30,17.97858
11,22.493605
24,23.447268
16,21.346941
12,18.34562
27,19.709839
13,21.176071
40,25.445
29,21.05645
50,23.939184
30,23.763483
58,21.447218
75,22.792234
35,24.245808
12,23.425453
35,23.223791
21,23.223791
18,22.999525
37,24.428288
12,21.03727
19,21.195694
23,21.637459
23,21.637459
24,21.637459
30,23.990133
13,22.667234
13,22.667234
14,22.667234
12,22.336039
12,19.559004
16,18.334188
12,17.869474
15,16.48536
18,19.58356
26,21.914745
15,23.31954
15,23.31954
26,21.182325
13,21.745096
15,22.667234
18,23.24695
22,23.24695
16,17.48946
40,23.223791
42,22.153002
12,19.590128
11,19.766705
16,22.838657
42,28.899591
12,26.46447
42,29.383862
26,23.98171
15,19.720068
21,20.847628
24,26.355438
50,29.674126
79,29.674126
12,26.62401
50,28.868433
23,22.225334
20,21.491282
38,23.72496
100,22.874012
39,25.431396
25,22.28739
11,17.236572
25,21.902298
20,21.582846
30,21.355276
26,28.099997
20,21.898422
20,21.67374
18,18.10513
12,21.120703
18,22.349524
18,22.349524
15,21.936922
15,21.936922
18,23.234367
26,22.061285
57,21.297781
13,21.297781
12,22.061285
15,20.847628
50,23.52815
17,24.245205
17,23.633465
14,20.8891
24,22.427809
12,16.575285
22,26.888786
18,18.686949
18,23.268215
78,22.740845
21,21.390453
30,21.18677
12,16.926432
11,20.054752
44,26.342587
20,18.577282
24,18.419632
21,22.939903
12,21.83476
40,23.87671
19,19.045658
61,24.03776
11,19.217014
12,23.74038
21,23.74038
61,23.74038
16,17.726427
11,20.908411
15,22.478794
44,22.478794
43,22.59536
12,16.697216
15,22.478794
13,22.478794
29,22.478794
17,17.701374
35,30.791796
80,37.939495
44,23.268215
15,21.565489
13,18.363003
80,37.48374
30,24.125473
30,23.342018
24,23.864775
30,18.081512
18,21.46131
18,21.46131
15,21.462252
80,26.540867
26,24.073824
30,19.995161
37,19.586946
36,19.586946
16,22.89375
15,22.021286
45,25.573662
20,23.830135
52,25.572002
47,28.48852
96,24.178165
11,23.830135
47,26.389826
12,23.05589
15,20.089739
13,22.260183
12,23.38681
14,22.025019
12,23.217121
24,19.76661
11,15.259975
24,20.306688
11,15.051363
24,20.3358
30,23.938791
11,15.110649
24,20.414604
16,18.141537
24,18.690634
33,30.969994
33,30.965595
11,19.2182
33,27.735556
17,18.581743
33,28.549503
33,28.56526
13,25.883461
33,28.304333
31,22.021286
34,21.660177
14,28.560163
33,29.451487
30,23.830135
33,30.969994
13,20.98725
20,20.97057
12,23.443245
32,30.965595
26,25.9677
32,27.735556
14,21.153955
15,17.004936
18,22.38973
40,23.176992
15,24.115023
48,22.104382
24,23.903267
62,27.961422
14,28.725838
16,20.768307
22,20.518314
39,28.725838
32,22.832657
12,28.725838
13,25.876188
13,20.522562
16,21.116032
14,17.312317
16,20.548353
50,28.725838
29,27.651691
60,25.06441
50,29.622019
14,32.504513
31,23.04801
18,17.424618
13,21.720219
12,16.863981
30,22.370197
20,23.070364
46,26.867304
15,27.855995
11,19.66132
15,21.097889
38,27.094885
33,25.627747
64,25.004938
17,21.880817
70,28.896149
12,23.591103
13,21.820948
12,21.876698
23,22.638231
23,25.004938
15,20.723822
12,28.297026
19,21.71937
24,28.34149
17,24.544146
25,26.671272
11,23.793417
26,21.386135
17,20.585175
25,23.24703
12,17.593418
11,22.35125
12,20.619534
47,21.401684
14,19.57831
12,23.093727
72,24.113083
11,28.502865
38,25.919828
12,19.828518
60,32.47444
100,25.964895
11,19.179419
60,28.896149
50,32.19092
36,31.38889
30,21.860489
15,22.523523
18,24.635662
16,24.635662
15,18.571634
16,25.004938
11,19.179558
16,25.345318
11,20.04164
16,22.611584
16,25.574911
16,27.565754
16,26.504028
17,23.912922
13,28.188082
100,30.86206
27,19.191936
61,24.455086
62,24.785496
20,22.267122
62,24.918982
16,24.372343
20,22.08287
19,26.900784
17,18.06078
58,27.998352
35,20.059904
12,20.109081
14,25.071016
27,21.919336
12,20.455467
26,24.237648
15,24.860163
18,25.522387
27,24.237648
26,24.237648
12,28.8568
12,28.8568
11,21.658987
13,23.880394
11,23.804564
31,24.5461
21,21.61676
14,24.424088
11,21.386307
15,19.40577
18,23.541313
15,19.320593
40,21.362776
40,24.283817
40,20.630701
23,22.052671
17,20.986488
23,23.342575
52,26.992273
20,22.029566
35,20.900312
11,22.957048
20,23.377771
41,27.52543
20,23.116394
100,30.863998
40,30.225039
22,24.887417
25,25.531374
23,21.965288
32,24.35291
11,25.156761
20,20.044655
15,20.70656
20,24.424088
26,19.873726
12,18.578789
100,29.562662
27,21.511469
28,31.546703
27,21.386307
12,23.492662
40,23.31674
28,22.034227
27,20.468357
26,21.64549
60,32.667377
15,22.51873
11,19.122776
17,26.758566
23,24.703701
17,22.727983
78,24.688967
38,25.390707
21,23.150566
21,21.988504
38,29.252226
14,16.917194
12,21.59296
87,27.916416
20,25.168581
39,27.611197
17,18.602564
65,24.07007
85,31.687878
30,21.731342
50,27.818628
11,14.203852
50,27.916416
11,27.611197
12,16.320984
12,16.320984
11,21.51398
14,17.258907
11,25.260094
100,29.04001
12,22.408419
15,16.862883
25,21.481052
30,22.848082
31,21.346617
18,28.89143
13,20.284277
18,20.131596
25,27.865051
50,22.674322
12,27.995365
60,23.716154
29,24.37527
25,24.88438
25,28.370516
20,21.906836
50,29.076754
25,24.083456
11,16.298492
40,27.995365
40,28.471792
24,21.441376
13,23.012163
75,29.751839
40,28.610302
13,17.565475
14,18.540638
40,27.5074
14,20.36045
21,20.41828
40,30.324911
13,22.916637
22,24.80475
25,23.18447
20,21.490927
32,29.565489
14,24.492207
15,21.915823
30,21.47192
47,30.800922
11,23.516739
43,23.124163
73,30.800922
11,20.949987
97,32.00773
15,22.220394
17,21.134537
13,22.96499
45,19.562803
13,16.51416
20,30.12132
12,21.673855
27,23.649479
14,23.02165
21,32.00773
14,19.218977
20,20.450363
26,25.07553
40,22.96499
11,16.512703
18,20.949987
34,16.309036
12,21.739712
16,21.739712
12,17.141422
13,22.057281
16,15.504141
13,19.685738
11,19.218977
20,18.35985
71,30.087624
31,27.220274
13,27.392605
12,17.14179
40,23.511501
12,22.997465
15,22.963573
33,27.873993
12,24.380009
20,21.673422
32,29.460812
12,19.246096
20,24.271275
13,17.36007
25,22.12116
24,27.614315
42,19.26235
100,29.460812
11,27.614315
12,24.573883
12,17.059374
16,18.965355
13,21.42811
76,29.460812
40,25.237682
14,20.116789
31,27.609219
20,17.78466
13,16.581045
27,23.219177
26,19.832108
11,20.691977
63,31.489014
24,25.038912
11,20.031092
12,23.345419
12,16.901066
12,22.276112
17,20.987463
24,20.368196
30,19.901152
15,25.15166
12,15.977524
25,25.415232
13,17.722784
14,20.166336
21,18.05003
30,23.365204
22,17.399565
30,22.571081
17,19.43099
15,27.630194
30,19.291521
20,23.929743
22,26.455257
48,21.728611
20,22.173468
12,24.494425
12,18.78901
11,17.372728
13,21.752707
47,22.082678
11,19.23464
12,21.123652
18,22.568563
17,22.86724
17,21.304577
12,26.81336
12,23.48108
25,22.484634
11,21.123652
25,23.456087
14,22.568563
30,17.580439
25,21.823685
15,18.953434
40,30.972958
25,17.915838
11,20.926262
51,26.888685
29,17.569643
18,26.716389
50,21.823685
64,34.31076
55,24.936636
16,20.423418
50,22.813187
11,18.589808
14,20.77726
21,20.514446
32,27.03634
45,27.03634
35,18.521885
16,22.800959
70,25.28896
12,18.834795
40,21.740515
13,18.47405
12,23.968252
42,24.494425
67,19.36907
42,21.333323
27,20.649693
16,20.156311
18,19.93507
20,17.19376
11,29.988743
24,20.963902
30,16.227634
18,21.000532
12,15.674564
48,19.809372
11,21.24384
19,19.100536
34,19.584042
42,21.333323
73,22.79903
16,21.620007
18,19.011349
11,18.32108
20,21.24358
11,19.421753
20,20.41275
19,18.978098
16,16.903831
14,20.37004
18,20.933498
20,20.933498
17,20.228853
25,19.307444
26,19.214855
30,20.5346
32,20.242605
17,19.74674
17,19.74674
16,19.74674
16,23.74508
17,24.024439
17,19.875647
25,22.958523
11,14.298198
25,19.02556
14,20.427412
20,20.183834
11,15.007959
70,26.349466
70,26.349466
12,18.910162
22,21.540932
23,21.715416
20,25.538801
16,22.822992
11,17.208462
29,22.747717
15,22.747717
29,22.747717
18,19.71177
21,21.434875
17,20.673494
47,23.465483
20,21.216787
18,23.809307
11,12.973753
62,23.947016
52,23.599724
30,20.844545
23,23.155657
22,23.155657
20,21.599144
17,22.494585
20,22.548382
20,22.592402
12,20.548702
19,20.043587
27,24.348038
12,18.268774
18,19.641241
17,20.67282
16,23.805338
16,23.961538
45,36.441334
21,23.155657
48,33.03025
50,22.94229
19,22.94229
98,22.94229
14,19.98147
16,27.95797
16,25.912834
18,21.504889
100,30.645058
25,23.297152
65,31.300835
26,19.827564
30,21.666162
12,22.068565
11,23.880917
50,24.611483
11,20.617285
30,24.81906
11,20.271883
27,20.15486
21,19.717113
19,23.416063
20,17.432255
21,31.329945
11,18.440937
39,21.92415
15,21.665602
20,29.132408
78,29.577173
12,19.130371
14,26.618122
15,25.130363
41,22.700792
19,19.801718
15,18.890326
16,21.34154
20,32.719593
40,21.0038
20,20.262796
12,19.553886
13,21.39597
15,20.67285
22,18.807163
19,20.157946
14,22.915606
12,20.17569
30,21.021963
12,21.303432
15,28.897295
14,22.885588
80,31.094479
80,32.277775
15,19.119661
12,22.533875
12,27.372797
18,20.53235
30,27.264427
30,22.142262
50,22.988886
50,22.965973
15,17.638414
13,24.773615
11,16.584314
40,17.960114
11,13.214896
14,27.051325
14,27.051325
17,22.105026
30,25.483538
37,26.689407
74,22.759838
40,21.882519
13,22.858063
11,21.519321
13,24.076485
84,25.137224
26,22.359869
14,13.580481
20,19.727676
13,24.076485
21,24.78699
13,17.612007
25,21.841507
11,20.595634
75,23.34839
55,24.076485
22,24.179697
24,24.179697
37,22.858063
17,18.32493
12,20.811821
19,20.811821
18,20.907665
52,22.394053
50,22.552504
40,32.473236
31,31.069016
43,24.83659
30,31.141327
50,20.03979
11,20.03979
12,20.646208
17,22.873972
24,18.176125
19,33.674145
37,23.91154
12,24.636225
18,17.100971
11,19.4061
11,22.657019
11,22.431032
16,19.210552
14,18.89136
12,20.516909
12,24.352274
15,20.150764
15,17.090712
18,35.29509
31,23.170969
14,21.084137
32,23.915998
63,23.915998
12,19.467909
100,30.084644
85,26.702791
60,34.943707
15,23.923395
40,24.84601
22,25.667513
15,20.75198
15,20.75198
20,20.75198
16,18.277416
53,20.237368
36,18.349232
11,21.865852
70,23.74841
25,20.40545
20,20.206202
37,22.605274
11,21.40422
25,23.294024
36,24.8025
18,20.838125
100,23.960396
79,24.84601
11,15.354845
26,22.984282
13,31.55375
90,31.55375
30,21.374744
30,25.37788
12,16.878464
16,18.577538
11,17.298426
12,18.979813
16,20.790468
15,17.453709
25,21.98767
25,22.984282
33,31.475445
15,23.005724
13,16.442448
13,18.031889
14,16.213161
17,28.669888
42,23.172657
40,21.747108
23,23.853891
20,17.126291
17,19.20095
13,22.586946
13,20.523584
19,15.79365
60,36.711525
36,28.891708
24,36.711525
66,39.24751
66,34.397537
66,34.208973
36,28.275743
66,39.824665
67,39.824665
24,36.33429
66,34.15059
66,34.46981
31,19.020548
67,29.94865
85,18.247358
30,18.430502
12,17.274883
11,18.49245
21,15.526463
21,25.617281
23,25.873888
16,20.057623
50,27.45126
14,25.4643
11,23.17086
14,18.913414
11,18.782486
30,17.445536
15,20.218248
25,23.816376
15,20.827541
15,21.638468
15,22.313484
40,33.024975
40,33.13837
40,34.779675
40,34.322227
15,20.62544
40,34.46115
40,34.97833
15,20.46396
12,19.621344
40,37.0058
40,38.04134
40,33.13837
40,34.779675
20,21.383701
12,20.38752
29,32.197918
11,17.18507
13,20.288439
31,20.724277
22,20.793638
71,27.276552
29,18.968658
14,17.213278
11,17.513063
11,22.028812
11,19.247843
11,18.697165
12,23.267284
13,23.621035
19,19.253912
47,29.271568
100,36.098515
26,19.330639
22,32.045433
100,54.77975
16,21.665142
11,18.598764
100,26.322763
80,32.514404
12,32.514404
42,31.74612
57,21.314857
48,30.928402
34,30.038973
42,34.084995
15,22.609045
34,29.067913
24,27.512423
20,23.52714
12,22.866558
38,21.634129
26,17.556572
13,25.407412
15,27.318893
12,32.34991
17,18.93261
14,18.845173
12,18.766659
15,19.372107
12,18.914003
28,34.736134
36,20.589796
14,24.049099
55,31.363052
29,36.85029
15,20.785814
11,18.41597
71,37.159405
29,37.881596
29,31.984718
72,31.817707
11,18.845173
20,33.136646
72,31.887081
20,21.732855
29,32.057835
47,25.488754
31,22.496181
42,26.371058
21,26.371058
18,24.694319
11,25.197304
27,26.220615
27,30.849977
17,21.899944
19,25.929234
19,25.947607
19,25.139412
30,21.464666
20,21.223362
15,21.464666
40,25.947607
36,26.105967
29,31.844894
12,21.899944
40,21.899944
12,20.13022
17,20.589796
19,30.042488
100,63.194206
24,18.066051
20,27.014252
26,18.845173
25,20.480465
24,24.330029
16,18.22646
13,26.679909
13,21.597717
25,20.983736
25,20.983736
100,27.549578
18,18.663565
21,24.03638
100,22.55292
100,26.618195
30,21.02367
16,20.847748
16,19.542658
37,25.965996
12,16.83905
14,17.880735
64,21.63855
30,24.677443
30,30.160374
14,24.15202
30,23.020798
12,21.286009
11,20.01108
100,53.332245
12,27.989862
13,19.355404
42,37.01283
42,32.05135
13,22.347504
21,19.823662
30,30.859692
12,19.030952
12,18.852541
18,19.030952
12,18.852541
21,18.852541
30,34.7515
30,20.406425
18,21.424934
30,20.406425
50,21.761837
60,24.03638
50,25.833138
37,24.36205
19,22.247738
18,24.263836
30,31.52779
12,22.318058
70,24.994493
17,18.875221
92,32.788857
25,35.48734
30,20.86267
15,21.36162
23,22.904114
17,19.872309
36,24.490166
49,25.045197
17,25.056034
26,21.435217
24,18.875221
50,19.069931
12,18.867472
18,23.27464
20,17.272736
35,23.556196
15,20.610613
30,26.689486
12,17.983269
12,17.983269
20,19.416815
100,48.671722
11,22.930464
90,37.105556
16,28.463789
12,25.507391
12,19.322826
45,26.5106
15,20.654736
47,35.59672
13,28.463789
12,12.964298
12,19.23728
12,19.683928
51,22.965343
11,22.587175
21,23.757103
42,30.268835
100,45.330296
21,28.573254
13,15.952539
11,16.42865
13,23.91768
15,24.770855
11,19.257048
33,21.774878
11,17.292595
11,21.332987
23,24.112644
15,16.461134
14,16.461134
24,22.21802
43,32.479958
13,17.736519
15,16.393238
15,16.393238
14,19.313042
12,15.800827
14,16.252333
12,26.769543
18,19.019598
11,15.410942
18,21.032988
35,20.705748
18,21.278885
21,18.128357
23,20.815851
31,21.203169
19,20.63755
16,19.861294
30,21.613977
12,16.380238
25,20.705748
15,15.271166
15,13.9703865
97,27.691536
15,18.8546
15,20.93139
15,21.019339
16,19.328415
30,19.637348
13,19.111528
11,19.111528
20,18.519716
40,24.822144
20,16.9537
19,16.9537
20,19.789125
12,18.038021
12,16.400131
18,17.859882
15,16.9537
12,22.205729
11,15.749908
13,25.024328
25,19.31384
30,18.505722
30,20.886757
30,19.497707
30,20.369823
30,21.786348
30,21.771088
20,19.853422
14,19.658428
15,17.714024
31,20.22363
14,19.665073
12,17.714024
14,19.030083
37,20.886757
38,20.886757
38,19.497707
37,19.497707
22,18.4984
25,13.549516
15,18.976631
24,19.497707
37,30.339777
37,18.348051
11,18.201744
11,30.813162
32,20.725355
11,18.908121
11,18.908121
11,18.908121
11,18.908121
37,24.707935
23,18.500658
11,19.166174
11,19.166174
11,19.166174
11,19.166174
11,19.717701
19,20.373976
21,18.325201
20,19.362413
11,20.583626
21,17.443508
15,18.196943
11,20.048418
11,23.443157
20,16.162966
12,17.356743
11,18.82247
12,16.87214
22,20.46109
25,21.019228
12,20.518324
12,17.983051
16,19.024305
76,39.73245
12,22.468418
16,23.558855
15,16.58667
17,16.56253
30,28.559692
11,14.110934
12,16.916779
15,16.471432
11,12.917022
16,17.590946
30,17.92422
15,17.882275
13,28.198828
20,29.356846
21,27.29559
45,18.353573
45,18.353573
11,14.870298
16,14.870298
16,14.870298
12,19.952536
14,22.127392
15,17.989021
14,17.687525
12,20.236898
12,20.335724
59,24.69914
71,27.073124
94,26.02327
11,15.349449
11,15.349449
11,15.349449
11,15.349449
16,15.840416
11,15.349449
25,16.23567
60,31.26487
16,18.339563
18,25.678482
26,27.973438
32,16.211718
30,16.453537
11,20.338842
14,17.566778
21,17.566778
14,17.64277
13,16.842789
55,33.467846
18,21.697285
27,19.191519
11,23.837524
27,19.191519
11,26.91041
15,17.9765
20,24.158693
14,13.135165
34,25.505407
34,25.505407
34,25.505407
34,25.505407
34,25.505407
34,25.505407
100,46.78145
35,23.837524
11,17.9765
11,17.566778
12,15.919912
31,14.387387
14,16.345156
30,25.505407
42,22.978804
18,22.583437
49,24.858622
14,24.301823
96,24.283558
12,18.189932
11,17.722618
12,19.708422
15,20.366562
11,14.42036
11,18.50397
12,17.917986
13,25.105524
13,28.888672
40,23.43383
17,14.121472
11,21.182379
17,19.236855
20,17.593267
12,19.773623
20,15.139383
90,24.640589
17,15.433922
90,23.622473
36,21.738758
100,27.336697
18,22.735626
18,22.735626
12,16.376123
15,24.951958
15,17.833675
15,21.728687
24,23.43383
12,17.420937
12,18.099665
12,18.684067
100,29.791956
30,29.214382
18,19.63634
18,19.63634
12,29.591904
17,21.505688
16,24.613216
64,34.625477
64,30.102072
64,30.207607
16,27.56273
16,25.712482
11,25.444187
27,24.666052
24,29.791956
15,27.247639
30,22.87675
16,18.70334
15,23.320572
34,26.933144
20,29.228937
20,22.77096
27,35.90342
54,35.90342
16,35.90342
78,35.90342
78,35.90342
35,35.90342
11,12.423838
25,21.05146
18,22.554182
21,26.248394
24,19.138144
13,24.57517
100,28.086622
30,13.486964
14,18.826502
15,18.826502
18,17.446493
45,20.97715
21,24.024052
14,15.8652
11,14.645545
11,12.494019
20,18.27483
70,29.355947
11,17.048216
30,21.792955
38,18.354116
13,20.691671
12,18.968645
79,25.885237
26,24.130116
26,24.130116
17,30.944393
79,31.310871
28,24.149181
15,24.149181
30,26.476448
69,35.774143
15,23.205917
69,33.541103
15,20.63591
69,39.366817
53,45.528088
54,45.528088
69,45.528088
47,37.420147
100,37.431316
69,47.0665
54,47.0665
15,28.123789
22,19.582382
30,18.236225
15,24.026903
11,19.911823
24,26.070673
100,26.576097
11,19.090523
100,24.52996
11,17.61269
47,32.395676
11,15.770479
11,19.684505
11,19.684505
80,31.005676
80,35.755077
80,35.755077
81,35.755077
11,14.88468
24,16.172596
25,22.159798
12,22.152836
35,20.402582
11,24.30589
47,21.46366
11,18.557617
20,17.372396
15,20.554478
22,27.245289
12,14.778543
57,29.277689
15,18.434107
15,18.434107
20,23.962193
15,18.405724
16,23.891542
15,18.901562
16,20.457268
15,25.885847
12,17.605206
50,29.277689
15,27.356108
13,14.342534
25,23.962193
16,24.036327
18,25.215998
23,24.197454
14,27.02194
14,14.477211
14,17.792831
22,20.169249
13,21.028744
21,17.569218
16,18.542812
11,20.169249
15,17.503761
12,17.732418
17,25.215998
20,22.154387
20,19.740173
12,18.279747
25,23.159792
46,21.354061
43,30.07541
11,13.37653
11,26.029037
16,18.517124
13,21.55662
12,21.55662
16,20.281816
16,20.998365
25,21.087576
30,28.101793
27,20.927177
16,25.195036
27,21.55301
24,21.812614
11,27.33613
20,20.379929
16,13.279588
11,12.788315
19,22.088907
24,20.612936
17,14.841175
24,20.379929
11,20.900337
40,22.833246
22,22.132824
26,21.3999
50,33.976097
13,22.83303
26,22.572952
26,25.234274
11,22.801397
26,17.762415
28,24.563929
19,18.136745
11,15.878483
20,17.336159
38,18.585035
15,15.752983
19,16.350271
12,13.491753
57,42.541035
57,42.541035
57,42.541035
40,29.896534
17,24.153038
12,25.350199
31,22.922142
25,23.859226
25,27.972782
30,25.410501
11,26.087135
63,34.67162
13,19.970503
21,38.32081
100,31.196247
100,38.32081
100,31.196247
18,18.938374
62,29.578026
96,29.501036
49,40.92793
12,14.732385
22,23.467546
29,30.541676
20,23.403212
50,27.95592
24,17.807138
16,28.225525
20,26.903631
17,28.225525
50,32.388496
39,22.571661
17,18.71374
12,27.29615
25,31.430435
61,39.90651
12,32.373
56,40.40008
56,42.507442
56,42.23251
16,27.0022
56,39.969246
56,43.179028
25,29.520844
56,44.924717
56,39.90651
24,31.28897
16,21.871054
27,20.48609
11,21.01305
11,19.221079
15,19.562975
13,16.436394
33,30.84108
100,29.859924
33,30.966091
33,32.45984
33,34.31194
34,31.803555
47,32.483006
40,27.632168
40,28.709196
30,31.852726
13,18.94504
40,27.131367
11,12.97379
15,23.9256
11,23.9256
20,22.042746
18,17.80581
50,31.48058
100,34.86638
36,23.496983
44,27.431393
19,23.496983
36,25.83558
11,28.628817
31,26.560974
12,26.294298
100,31.168678
100,31.336742
21,23.018856
20,26.960217
24,25.980934
22,32.31561
50,26.647215
30,31.136597
50,28.628817
18,26.042276
15,24.311138
30,32.2395
12,17.50962
30,31.182343
75,31.182343
100,31.182343
20,26.392647
12,26.392647
13,26.392647
100,34.416904
100,34.416904
20,28.426868
20,21.807833
17,20.147728
28,23.215822
41,34.200806
12,20.187796
15,15.817474
12,22.686958
100,32.40735
15,21.863731
17,17.882423
30,30.056591
20,23.246088
11,17.667322
14,21.02199
33,23.479082
13,21.857273
11,19.807695
20,17.143991
11,20.799479
15,20.780844
16,20.780844
15,17.89593
15,18.906128
100,22.987856
23,23.88734
17,15.534128
16,18.675358
22,18.917631
14,17.423117
19,23.397303
13,18.041267
19,22.192608
19,16.416792
13,16.488586
19,18.199436
15,18.199436
15,20.858242
19,20.858242
19,21.05687
15,21.05687
12,21.05687
12,17.882381
15,19.27037
19,19.27037
20,22.99254
33,22.99254
12,18.324705
12,24.632809
60,30.993067
13,19.128374
20,20.339651
36,24.024105
13,17.745218
70,40.723263
14,16.460072
12,15.803858
11,16.389635
11,15.803858
15,17.504387
11,16.222044
48,20.563643
17,14.243698
15,17.258072
71,24.823294
45,21.301472
12,14.209275
15,25.17227
40,21.29675
23,14.4674835
100,31.072308
50,31.072308
50,31.072308
16,23.277771
11,17.28795
12,12.859126
74,18.31691
28,26.984024
13,15.488506
12,19.120804
12,19.112774
16,18.403439
14,15.942341
11,25.2877
19,28.035648
23,19.830872
23,22.379543
60,31.369919
16,24.807224
26,16.87942
17,22.747475
54,34.299927
53,34.583473
53,31.73034
19,30.239552
100,31.1461
21,29.38873
13,17.683788
12,15.472223
22,25.32535
11,11.764794
11,26.885906
20,22.987988
44,27.535646
30,25.47667
20,21.570751
20,19.973248
26,23.1473
26,23.298246
11,17.069775
26,22.814577
26,22.047873
26,23.211597
26,23.195381
26,21.20968
16,20.916056
26,23.1473
26,23.298246
26,22.814577
26,22.047873
27,22.987988
83,32.974606
26,25.357103
26,23.195381
27,21.570751
26,21.20968
27,23.1473
20,26.983644
23,16.693745
12,19.95476
13,25.039875
50,23.192762
12,15.478701
15,16.185236
12,25.616615
19,29.0599
13,15.230225
20,20.283333
11,20.283333
95,31.961426
33,19.947641
15,19.470177
18,20.710567
13,16.801449
23,21.642889
37,31.288002
15,14.116195
15,20.64592
15,19.967234
12,17.824217
17,17.91136
11,12.914401
12,17.110342
19,17.492022
12,20.256922
15,18.213179
12,18.213179
25,18.669767
15,16.642265
15,22.531792
15,21.001438
100,36.633385
22,23.937323
21,24.08607
20,21.451345
15,21.992401
11,25.680231
15,21.648418
15,20.702545
15,22.46001
24,27.770964
20,16.835533
11,14.40987
14,18.69676
40,30.503353
25,17.518347
27,30.472273
20,15.11293
15,15.943663
19,15.759768
16,15.759768
40,20.185865
19,15.11293
16,14.915014
18,14.926663
12,14.926663
11,20.25223
19,20.237808
12,16.378021
11,14.849679
30,23.136677
15,18.614717
15,18.614717
30,17.330511
12,18.448553
15,21.206165
11,28.109392
12,15.32037
46,28.109392
17,28.109392
24,27.823315
48,27.823315
28,33.16664
40,27.823315
11,15.625385
18,19.331226
40,23.456337
70,36.355568
53,32.240593
12,13.781738
53,34.199364
53,30.729853
54,31.188313
100,53.929214
12,14.52476
37,28.706646
30,31.086205
76,38.84287
27,31.485405
15,18.65981
100,38.29588
100,38.29588
12,20.33663
33,30.96301
34,31.06435
21,22.841192
33,29.327555
17,15.9067745
67,29.451836
22,21.949585
67,30.742004
16,16.823235
67,30.721556
68,31.013798
20,32.19763
13,26.376207
13,19.543486
13,33.412865
20,26.249603
40,32.19763
100,28.522589
15,19.479902
19,21.068474
85,35.558994
12,17.583075
45,33.132233
13,17.934988
17,33.626682
15,22.63698
30,20.910805
22,20.334122
50,22.26546
21,19.687025
41,37.4385
15,31.785923
17,17.938437
25,21.99183
42,34.651257
80,38.068707
22,27.245361
12,13.527138
100,48.590878
22,27.858341
22,25.503746
57,27.543303
22,27.594265
22,25.565409
22,26.965796
22,25.29484
22,25.277899
22,25.611317
11,21.573195
22,25.503746
23,27.594265
12,17.102287
12,15.334429
11,14.0672455
14,18.685282
56,31.466164
43,25.565409
15,18.390799
11,29.61955
16,29.993296
12,19.5815
12,16.755875
12,15.880369
21,19.091629
12,16.947327
12,16.89665
17,22.692997
80,31.136898
31,19.910093
21,19.050156
11,15.884657
100,35.97748
15,18.961376
54,29.92344
11,16.900951
